layer,filter,image,mean_activation
vgg/fc6_relu,2851,val_137.JPEG,0.0
vgg/fc6_relu,2851,val_3551.JPEG,0.0
vgg/fc6_relu,2851,val_3587.JPEG,0.0
vgg/fc6_relu,2851,val_400.JPEG,0.0
vgg/fc6_relu,2851,val_2331.JPEG,0.0
vgg/fc6_relu,2852,val_6446.JPEG,0.0
vgg/fc6_relu,2852,val_137.JPEG,0.0
vgg/fc6_relu,2852,val_9604.JPEG,0.0
vgg/fc6_relu,2852,val_48.JPEG,0.0
vgg/fc6_relu,2852,val_3551.JPEG,0.0
vgg/fc6_relu,2853,val_137.JPEG,0.0
vgg/fc6_relu,2853,val_9604.JPEG,0.0
vgg/fc6_relu,2853,val_48.JPEG,0.0
vgg/fc6_relu,2853,val_3551.JPEG,0.0
vgg/fc6_relu,2853,val_3587.JPEG,0.0
vgg/fc6_relu,2854,val_3551.JPEG,0.0
vgg/fc6_relu,2854,val_8343.JPEG,0.0
vgg/fc6_relu,2854,val_2331.JPEG,0.0
vgg/fc6_relu,2854,val_432.JPEG,0.0
vgg/fc6_relu,2854,val_8830.JPEG,0.0
vgg/fc6_relu,2855,val_137.JPEG,0.0
vgg/fc6_relu,2855,val_9604.JPEG,0.0
vgg/fc6_relu,2855,val_48.JPEG,0.0
vgg/fc6_relu,2855,val_3587.JPEG,0.0
vgg/fc6_relu,2855,val_3353.JPEG,0.0
vgg/fc6_relu,2856,val_6446.JPEG,0.0
vgg/fc6_relu,2856,val_137.JPEG,0.0
vgg/fc6_relu,2856,val_9604.JPEG,0.0
vgg/fc6_relu,2856,val_48.JPEG,0.0
vgg/fc6_relu,2856,val_3551.JPEG,0.0
vgg/fc6_relu,2857,val_48.JPEG,0.0
vgg/fc6_relu,2857,val_3587.JPEG,0.0
vgg/fc6_relu,2857,val_400.JPEG,0.0
vgg/fc6_relu,2857,val_2331.JPEG,0.0
vgg/fc6_relu,2857,val_432.JPEG,0.0
vgg/fc6_relu,2858,val_6446.JPEG,0.0
vgg/fc6_relu,2858,val_137.JPEG,0.0
vgg/fc6_relu,2858,val_9604.JPEG,0.0
vgg/fc6_relu,2858,val_48.JPEG,0.0
vgg/fc6_relu,2858,val_3551.JPEG,0.0
vgg/fc6_relu,2859,val_6446.JPEG,0.0
vgg/fc6_relu,2859,val_137.JPEG,0.0
vgg/fc6_relu,2859,val_9604.JPEG,0.0
vgg/fc6_relu,2859,val_3551.JPEG,0.0
vgg/fc6_relu,2859,val_3353.JPEG,0.0
vgg/fc6_relu,2860,val_6446.JPEG,0.0
vgg/fc6_relu,2860,val_137.JPEG,0.0
vgg/fc6_relu,2860,val_9604.JPEG,0.0
vgg/fc6_relu,2860,val_48.JPEG,0.0
vgg/fc6_relu,2860,val_3551.JPEG,0.0
vgg/fc6_relu,2861,val_6446.JPEG,0.0
vgg/fc6_relu,2861,val_137.JPEG,0.0
vgg/fc6_relu,2861,val_9604.JPEG,0.0
vgg/fc6_relu,2861,val_48.JPEG,0.0
vgg/fc6_relu,2861,val_3587.JPEG,0.0
vgg/fc6_relu,2862,val_6446.JPEG,0.0
vgg/fc6_relu,2862,val_137.JPEG,0.0
vgg/fc6_relu,2862,val_9604.JPEG,0.0
vgg/fc6_relu,2862,val_48.JPEG,0.0
vgg/fc6_relu,2862,val_3551.JPEG,0.0
vgg/fc6_relu,2863,val_137.JPEG,0.0
vgg/fc6_relu,2863,val_9604.JPEG,0.0
vgg/fc6_relu,2863,val_48.JPEG,0.0
vgg/fc6_relu,2863,val_3551.JPEG,0.0
vgg/fc6_relu,2863,val_8343.JPEG,0.0
vgg/fc6_relu,2864,val_137.JPEG,0.0
vgg/fc6_relu,2864,val_3551.JPEG,0.0
vgg/fc6_relu,2864,val_8343.JPEG,0.0
vgg/fc6_relu,2864,val_3587.JPEG,0.0
vgg/fc6_relu,2864,val_3353.JPEG,0.0
vgg/fc6_relu,2865,val_6446.JPEG,0.0
vgg/fc6_relu,2865,val_137.JPEG,0.0
vgg/fc6_relu,2865,val_9604.JPEG,0.0
vgg/fc6_relu,2865,val_48.JPEG,0.0
vgg/fc6_relu,2865,val_3551.JPEG,0.0
vgg/fc6_relu,2866,val_137.JPEG,0.0
vgg/fc6_relu,2866,val_9604.JPEG,0.0
vgg/fc6_relu,2866,val_3551.JPEG,0.0
vgg/fc6_relu,2866,val_8343.JPEG,0.0
vgg/fc6_relu,2866,val_3587.JPEG,0.0
vgg/fc6_relu,2867,val_6446.JPEG,0.0
vgg/fc6_relu,2867,val_137.JPEG,0.0
vgg/fc6_relu,2867,val_9604.JPEG,0.0
vgg/fc6_relu,2867,val_48.JPEG,0.0
vgg/fc6_relu,2867,val_3551.JPEG,0.0
vgg/fc6_relu,2868,val_48.JPEG,0.0
vgg/fc6_relu,2868,val_3587.JPEG,0.0
vgg/fc6_relu,2868,val_3353.JPEG,0.0
vgg/fc6_relu,2868,val_400.JPEG,0.0
vgg/fc6_relu,2868,val_2331.JPEG,0.0
vgg/fc6_relu,2869,val_6446.JPEG,0.0
vgg/fc6_relu,2869,val_137.JPEG,0.0
vgg/fc6_relu,2869,val_9604.JPEG,0.0
vgg/fc6_relu,2869,val_48.JPEG,0.0
vgg/fc6_relu,2869,val_8343.JPEG,0.0
vgg/fc6_relu,2870,val_6446.JPEG,0.0
vgg/fc6_relu,2870,val_137.JPEG,0.0
vgg/fc6_relu,2870,val_9604.JPEG,0.0
vgg/fc6_relu,2870,val_48.JPEG,0.0
vgg/fc6_relu,2870,val_3551.JPEG,0.0
vgg/fc6_relu,2871,val_6446.JPEG,0.0
vgg/fc6_relu,2871,val_3551.JPEG,0.0
vgg/fc6_relu,2871,val_8343.JPEG,0.0
vgg/fc6_relu,2871,val_3587.JPEG,0.0
vgg/fc6_relu,2871,val_8830.JPEG,0.0
vgg/fc6_relu,2872,val_137.JPEG,0.0
vgg/fc6_relu,2872,val_48.JPEG,0.0
vgg/fc6_relu,2872,val_3551.JPEG,0.0
vgg/fc6_relu,2872,val_8343.JPEG,0.0
vgg/fc6_relu,2872,val_3587.JPEG,0.0
vgg/fc6_relu,2873,val_6446.JPEG,0.0
vgg/fc6_relu,2873,val_137.JPEG,0.0
vgg/fc6_relu,2873,val_9604.JPEG,0.0
vgg/fc6_relu,2873,val_48.JPEG,0.0
vgg/fc6_relu,2873,val_3551.JPEG,0.0
vgg/fc6_relu,2874,val_6446.JPEG,0.0
vgg/fc6_relu,2874,val_137.JPEG,0.0
vgg/fc6_relu,2874,val_9604.JPEG,0.0
vgg/fc6_relu,2874,val_48.JPEG,0.0
vgg/fc6_relu,2874,val_3551.JPEG,0.0
vgg/fc6_relu,2875,val_137.JPEG,0.0
vgg/fc6_relu,2875,val_48.JPEG,0.0
vgg/fc6_relu,2875,val_3587.JPEG,0.0
vgg/fc6_relu,2875,val_400.JPEG,0.0
vgg/fc6_relu,2875,val_2331.JPEG,0.0
vgg/fc6_relu,2876,val_6446.JPEG,0.0
vgg/fc6_relu,2876,val_137.JPEG,0.0
vgg/fc6_relu,2876,val_9604.JPEG,0.0
vgg/fc6_relu,2876,val_48.JPEG,0.0
vgg/fc6_relu,2876,val_3551.JPEG,0.0
vgg/fc6_relu,2877,val_6446.JPEG,0.0
vgg/fc6_relu,2877,val_137.JPEG,0.0
vgg/fc6_relu,2877,val_48.JPEG,0.0
vgg/fc6_relu,2877,val_3551.JPEG,0.0
vgg/fc6_relu,2877,val_3587.JPEG,0.0
vgg/fc6_relu,2878,val_6446.JPEG,0.0
vgg/fc6_relu,2878,val_137.JPEG,0.0
vgg/fc6_relu,2878,val_9604.JPEG,0.0
vgg/fc6_relu,2878,val_3551.JPEG,0.0
vgg/fc6_relu,2878,val_8343.JPEG,0.0
vgg/fc6_relu,2879,val_6446.JPEG,0.0
vgg/fc6_relu,2879,val_9604.JPEG,0.0
vgg/fc6_relu,2879,val_8343.JPEG,0.0
vgg/fc6_relu,2879,val_3587.JPEG,0.0
vgg/fc6_relu,2879,val_3353.JPEG,0.0
vgg/fc6_relu,2880,val_6446.JPEG,0.0
vgg/fc6_relu,2880,val_137.JPEG,0.0
vgg/fc6_relu,2880,val_9604.JPEG,0.0
vgg/fc6_relu,2880,val_48.JPEG,0.0
vgg/fc6_relu,2880,val_3551.JPEG,0.0
vgg/fc6_relu,2881,val_6446.JPEG,0.0
vgg/fc6_relu,2881,val_137.JPEG,0.0
vgg/fc6_relu,2881,val_9604.JPEG,0.0
vgg/fc6_relu,2881,val_3551.JPEG,0.0
vgg/fc6_relu,2881,val_8343.JPEG,0.0
vgg/fc6_relu,2882,val_6446.JPEG,0.0
vgg/fc6_relu,2882,val_137.JPEG,0.0
vgg/fc6_relu,2882,val_9604.JPEG,0.0
vgg/fc6_relu,2882,val_48.JPEG,0.0
vgg/fc6_relu,2882,val_8343.JPEG,0.0
vgg/fc6_relu,2883,val_6446.JPEG,0.0
vgg/fc6_relu,2883,val_137.JPEG,0.0
vgg/fc6_relu,2883,val_48.JPEG,0.0
vgg/fc6_relu,2883,val_3551.JPEG,0.0
vgg/fc6_relu,2883,val_8343.JPEG,0.0
vgg/fc6_relu,2884,val_6446.JPEG,0.0
vgg/fc6_relu,2884,val_137.JPEG,0.0
vgg/fc6_relu,2884,val_48.JPEG,0.0
vgg/fc6_relu,2884,val_3551.JPEG,0.0
vgg/fc6_relu,2884,val_8343.JPEG,0.0
vgg/fc6_relu,2885,val_6446.JPEG,0.0
vgg/fc6_relu,2885,val_9604.JPEG,0.0
vgg/fc6_relu,2885,val_48.JPEG,0.0
vgg/fc6_relu,2885,val_8343.JPEG,0.0
vgg/fc6_relu,2885,val_400.JPEG,0.0
vgg/fc6_relu,2886,val_6446.JPEG,0.0
vgg/fc6_relu,2886,val_9604.JPEG,0.0
vgg/fc6_relu,2886,val_3551.JPEG,0.0
vgg/fc6_relu,2886,val_8343.JPEG,0.0
vgg/fc6_relu,2886,val_3353.JPEG,0.0
vgg/fc6_relu,2887,val_6446.JPEG,0.0
vgg/fc6_relu,2887,val_8343.JPEG,0.0
vgg/fc6_relu,2887,val_3587.JPEG,0.0
vgg/fc6_relu,2887,val_3353.JPEG,0.0
vgg/fc6_relu,2887,val_400.JPEG,0.0
vgg/fc6_relu,2888,val_137.JPEG,0.0
vgg/fc6_relu,2888,val_9604.JPEG,0.0
vgg/fc6_relu,2888,val_48.JPEG,0.0
vgg/fc6_relu,2888,val_3551.JPEG,0.0
vgg/fc6_relu,2888,val_8343.JPEG,0.0
vgg/fc6_relu,2889,val_137.JPEG,0.0
vgg/fc6_relu,2889,val_9604.JPEG,0.0
vgg/fc6_relu,2889,val_48.JPEG,0.0
vgg/fc6_relu,2889,val_3551.JPEG,0.0
vgg/fc6_relu,2889,val_8343.JPEG,0.0
vgg/fc6_relu,2890,val_6446.JPEG,0.0
vgg/fc6_relu,2890,val_137.JPEG,0.0
vgg/fc6_relu,2890,val_48.JPEG,0.0
vgg/fc6_relu,2890,val_3551.JPEG,0.0
vgg/fc6_relu,2890,val_8343.JPEG,0.0
vgg/fc6_relu,2891,val_6446.JPEG,0.0
vgg/fc6_relu,2891,val_137.JPEG,0.0
vgg/fc6_relu,2891,val_9604.JPEG,0.0
vgg/fc6_relu,2891,val_48.JPEG,0.0
vgg/fc6_relu,2891,val_3551.JPEG,0.0
vgg/fc6_relu,2892,val_6446.JPEG,0.0
vgg/fc6_relu,2892,val_9604.JPEG,0.0
vgg/fc6_relu,2892,val_3551.JPEG,0.0
vgg/fc6_relu,2892,val_8343.JPEG,0.0
vgg/fc6_relu,2892,val_3587.JPEG,0.0
vgg/fc6_relu,2893,val_137.JPEG,0.0
vgg/fc6_relu,2893,val_9604.JPEG,0.0
vgg/fc6_relu,2893,val_48.JPEG,0.0
vgg/fc6_relu,2893,val_3551.JPEG,0.0
vgg/fc6_relu,2893,val_3587.JPEG,0.0
vgg/fc6_relu,2894,val_6446.JPEG,0.0
vgg/fc6_relu,2894,val_137.JPEG,0.0
vgg/fc6_relu,2894,val_9604.JPEG,0.0
vgg/fc6_relu,2894,val_48.JPEG,0.0
vgg/fc6_relu,2894,val_3551.JPEG,0.0
vgg/fc6_relu,2895,val_6446.JPEG,0.0
vgg/fc6_relu,2895,val_9604.JPEG,0.0
vgg/fc6_relu,2895,val_48.JPEG,0.0
vgg/fc6_relu,2895,val_3551.JPEG,0.0
vgg/fc6_relu,2895,val_8343.JPEG,0.0
vgg/fc6_relu,2896,val_137.JPEG,0.0
vgg/fc6_relu,2896,val_9604.JPEG,0.0
vgg/fc6_relu,2896,val_48.JPEG,0.0
vgg/fc6_relu,2896,val_3551.JPEG,0.0
vgg/fc6_relu,2896,val_8343.JPEG,0.0
vgg/fc6_relu,2897,val_6446.JPEG,0.0
vgg/fc6_relu,2897,val_137.JPEG,0.0
vgg/fc6_relu,2897,val_9604.JPEG,0.0
vgg/fc6_relu,2897,val_48.JPEG,0.0
vgg/fc6_relu,2897,val_3551.JPEG,0.0
vgg/fc6_relu,2898,val_6446.JPEG,0.0
vgg/fc6_relu,2898,val_137.JPEG,0.0
vgg/fc6_relu,2898,val_9604.JPEG,0.0
vgg/fc6_relu,2898,val_48.JPEG,0.0
vgg/fc6_relu,2898,val_3551.JPEG,0.0
vgg/fc6_relu,2899,val_9604.JPEG,0.0
vgg/fc6_relu,2899,val_3551.JPEG,0.0
vgg/fc6_relu,2899,val_8343.JPEG,0.0
vgg/fc6_relu,2899,val_930.JPEG,0.0
vgg/fc6_relu,2899,val_476.JPEG,0.0
vgg/fc6_relu,2900,val_6446.JPEG,0.0
vgg/fc6_relu,2900,val_137.JPEG,0.0
vgg/fc6_relu,2900,val_9604.JPEG,0.0
vgg/fc6_relu,2900,val_48.JPEG,0.0
vgg/fc6_relu,2900,val_8343.JPEG,0.0
vgg/fc6_relu,2901,val_6446.JPEG,0.0
vgg/fc6_relu,2901,val_9604.JPEG,0.0
vgg/fc6_relu,2901,val_8343.JPEG,0.0
vgg/fc6_relu,2901,val_3587.JPEG,0.0
vgg/fc6_relu,2901,val_432.JPEG,0.0
vgg/fc6_relu,2902,val_6446.JPEG,0.0
vgg/fc6_relu,2902,val_137.JPEG,0.0
vgg/fc6_relu,2902,val_9604.JPEG,0.0
vgg/fc6_relu,2902,val_8343.JPEG,0.0
vgg/fc6_relu,2902,val_3353.JPEG,0.0
vgg/fc6_relu,2903,val_6446.JPEG,0.0
vgg/fc6_relu,2903,val_137.JPEG,0.0
vgg/fc6_relu,2903,val_9604.JPEG,0.0
vgg/fc6_relu,2903,val_8343.JPEG,0.0
vgg/fc6_relu,2903,val_3587.JPEG,0.0
vgg/fc6_relu,2904,val_6446.JPEG,0.0
vgg/fc6_relu,2904,val_9604.JPEG,0.0
vgg/fc6_relu,2904,val_48.JPEG,0.0
vgg/fc6_relu,2904,val_3551.JPEG,0.0
vgg/fc6_relu,2904,val_8343.JPEG,0.0
vgg/fc6_relu,2905,val_6446.JPEG,0.0
vgg/fc6_relu,2905,val_137.JPEG,0.0
vgg/fc6_relu,2905,val_9604.JPEG,0.0
vgg/fc6_relu,2905,val_48.JPEG,0.0
vgg/fc6_relu,2905,val_3551.JPEG,0.0
vgg/fc6_relu,2906,val_6446.JPEG,0.0
vgg/fc6_relu,2906,val_137.JPEG,0.0
vgg/fc6_relu,2906,val_9604.JPEG,0.0
vgg/fc6_relu,2906,val_48.JPEG,0.0
vgg/fc6_relu,2906,val_3551.JPEG,0.0
vgg/fc6_relu,2907,val_6446.JPEG,0.0
vgg/fc6_relu,2907,val_137.JPEG,0.0
vgg/fc6_relu,2907,val_9604.JPEG,0.0
vgg/fc6_relu,2907,val_3551.JPEG,0.0
vgg/fc6_relu,2907,val_8343.JPEG,0.0
vgg/fc6_relu,2908,val_6446.JPEG,0.0
vgg/fc6_relu,2908,val_137.JPEG,0.0
vgg/fc6_relu,2908,val_9604.JPEG,0.0
vgg/fc6_relu,2908,val_48.JPEG,0.0
vgg/fc6_relu,2908,val_8343.JPEG,0.0
vgg/fc6_relu,2909,val_6446.JPEG,0.0
vgg/fc6_relu,2909,val_137.JPEG,0.0
vgg/fc6_relu,2909,val_9604.JPEG,0.0
vgg/fc6_relu,2909,val_48.JPEG,0.0
vgg/fc6_relu,2909,val_3551.JPEG,0.0
vgg/fc6_relu,2910,val_6446.JPEG,0.0
vgg/fc6_relu,2910,val_9604.JPEG,0.0
vgg/fc6_relu,2910,val_48.JPEG,0.0
vgg/fc6_relu,2910,val_3551.JPEG,0.0
vgg/fc6_relu,2910,val_8343.JPEG,0.0
vgg/fc6_relu,2911,val_9604.JPEG,0.0
vgg/fc6_relu,2911,val_48.JPEG,0.0
vgg/fc6_relu,2911,val_3551.JPEG,0.0
vgg/fc6_relu,2911,val_8343.JPEG,0.0
vgg/fc6_relu,2911,val_3587.JPEG,0.0
vgg/fc6_relu,2912,val_137.JPEG,0.0
vgg/fc6_relu,2912,val_9604.JPEG,0.0
vgg/fc6_relu,2912,val_48.JPEG,0.0
vgg/fc6_relu,2912,val_3551.JPEG,0.0
vgg/fc6_relu,2912,val_8343.JPEG,0.0
vgg/fc6_relu,2913,val_137.JPEG,0.0
vgg/fc6_relu,2913,val_48.JPEG,0.0
vgg/fc6_relu,2913,val_3587.JPEG,0.0
vgg/fc6_relu,2913,val_3353.JPEG,0.0
vgg/fc6_relu,2913,val_400.JPEG,0.0
vgg/fc6_relu,2914,val_6446.JPEG,0.0
vgg/fc6_relu,2914,val_48.JPEG,0.0
vgg/fc6_relu,2914,val_3551.JPEG,0.0
vgg/fc6_relu,2914,val_8343.JPEG,0.0
vgg/fc6_relu,2914,val_3587.JPEG,0.0
vgg/fc6_relu,2915,val_6446.JPEG,0.0
vgg/fc6_relu,2915,val_3587.JPEG,0.0
vgg/fc6_relu,2915,val_3353.JPEG,0.0
vgg/fc6_relu,2915,val_400.JPEG,0.0
vgg/fc6_relu,2915,val_2331.JPEG,0.0
vgg/fc6_relu,2916,val_48.JPEG,0.0
vgg/fc6_relu,2916,val_432.JPEG,0.0
vgg/fc6_relu,2916,val_930.JPEG,0.0
vgg/fc6_relu,2916,val_476.JPEG,0.0
vgg/fc6_relu,2916,val_3877.JPEG,0.0
vgg/fc6_relu,2917,val_137.JPEG,0.0
vgg/fc6_relu,2917,val_8343.JPEG,0.0
vgg/fc6_relu,2917,val_400.JPEG,0.0
vgg/fc6_relu,2917,val_2331.JPEG,0.0
vgg/fc6_relu,2917,val_930.JPEG,0.0
vgg/fc6_relu,2918,val_6446.JPEG,0.0
vgg/fc6_relu,2918,val_137.JPEG,0.0
vgg/fc6_relu,2918,val_9604.JPEG,0.0
vgg/fc6_relu,2918,val_3551.JPEG,0.0
vgg/fc6_relu,2918,val_8343.JPEG,0.0
vgg/fc6_relu,2919,val_6446.JPEG,0.0
vgg/fc6_relu,2919,val_9604.JPEG,0.0
vgg/fc6_relu,2919,val_48.JPEG,0.0
vgg/fc6_relu,2919,val_400.JPEG,0.0
vgg/fc6_relu,2919,val_2331.JPEG,0.0
vgg/fc6_relu,2920,val_6446.JPEG,0.0
vgg/fc6_relu,2920,val_9604.JPEG,0.0
vgg/fc6_relu,2920,val_48.JPEG,0.0
vgg/fc6_relu,2920,val_3551.JPEG,0.0
vgg/fc6_relu,2920,val_3587.JPEG,0.0
vgg/fc6_relu,2921,val_9604.JPEG,0.0
vgg/fc6_relu,2921,val_48.JPEG,0.0
vgg/fc6_relu,2921,val_3551.JPEG,0.0
vgg/fc6_relu,2921,val_8343.JPEG,0.0
vgg/fc6_relu,2921,val_2331.JPEG,0.0
vgg/fc6_relu,2922,val_6446.JPEG,0.0
vgg/fc6_relu,2922,val_137.JPEG,0.0
vgg/fc6_relu,2922,val_9604.JPEG,0.0
vgg/fc6_relu,2922,val_48.JPEG,0.0
vgg/fc6_relu,2922,val_3551.JPEG,0.0
vgg/fc6_relu,2923,val_6446.JPEG,0.0
vgg/fc6_relu,2923,val_137.JPEG,0.0
vgg/fc6_relu,2923,val_9604.JPEG,0.0
vgg/fc6_relu,2923,val_48.JPEG,0.0
vgg/fc6_relu,2923,val_3551.JPEG,0.0
vgg/fc6_relu,2924,val_6446.JPEG,0.0
vgg/fc6_relu,2924,val_137.JPEG,0.0
vgg/fc6_relu,2924,val_9604.JPEG,0.0
vgg/fc6_relu,2924,val_48.JPEG,0.0
vgg/fc6_relu,2924,val_3551.JPEG,0.0
vgg/fc6_relu,2925,val_6446.JPEG,0.0
vgg/fc6_relu,2925,val_137.JPEG,0.0
vgg/fc6_relu,2925,val_9604.JPEG,0.0
vgg/fc6_relu,2925,val_3551.JPEG,0.0
vgg/fc6_relu,2925,val_8343.JPEG,0.0
vgg/fc6_relu,2926,val_6446.JPEG,0.0
vgg/fc6_relu,2926,val_137.JPEG,0.0
vgg/fc6_relu,2926,val_9604.JPEG,0.0
vgg/fc6_relu,2926,val_48.JPEG,0.0
vgg/fc6_relu,2926,val_3551.JPEG,0.0
vgg/fc6_relu,2927,val_137.JPEG,0.0
vgg/fc6_relu,2927,val_48.JPEG,0.0
vgg/fc6_relu,2927,val_8343.JPEG,0.0
vgg/fc6_relu,2927,val_3587.JPEG,0.0
vgg/fc6_relu,2927,val_432.JPEG,0.0
vgg/fc6_relu,2928,val_6446.JPEG,0.0
vgg/fc6_relu,2928,val_137.JPEG,0.0
vgg/fc6_relu,2928,val_9604.JPEG,0.0
vgg/fc6_relu,2928,val_3551.JPEG,0.0
vgg/fc6_relu,2928,val_8343.JPEG,0.0
vgg/fc6_relu,2929,val_6446.JPEG,0.0
vgg/fc6_relu,2929,val_9604.JPEG,0.0
vgg/fc6_relu,2929,val_48.JPEG,0.0
vgg/fc6_relu,2929,val_8343.JPEG,0.0
vgg/fc6_relu,2929,val_3587.JPEG,0.0
vgg/fc6_relu,2930,val_6446.JPEG,0.0
vgg/fc6_relu,2930,val_137.JPEG,0.0
vgg/fc6_relu,2930,val_48.JPEG,0.0
vgg/fc6_relu,2930,val_3551.JPEG,0.0
vgg/fc6_relu,2930,val_8343.JPEG,0.0
vgg/fc6_relu,2931,val_3551.JPEG,0.0
vgg/fc6_relu,2931,val_8343.JPEG,0.0
vgg/fc6_relu,2931,val_3587.JPEG,0.0
vgg/fc6_relu,2931,val_3353.JPEG,0.0
vgg/fc6_relu,2931,val_400.JPEG,0.0
vgg/fc6_relu,2932,val_6446.JPEG,0.0
vgg/fc6_relu,2932,val_137.JPEG,0.0
vgg/fc6_relu,2932,val_9604.JPEG,0.0
vgg/fc6_relu,2932,val_3551.JPEG,0.0
vgg/fc6_relu,2932,val_8343.JPEG,0.0
vgg/fc6_relu,2933,val_6446.JPEG,0.0
vgg/fc6_relu,2933,val_9604.JPEG,0.0
vgg/fc6_relu,2933,val_3551.JPEG,0.0
vgg/fc6_relu,2933,val_3587.JPEG,0.0
vgg/fc6_relu,2933,val_3353.JPEG,0.0
vgg/fc6_relu,2934,val_137.JPEG,0.0
vgg/fc6_relu,2934,val_9604.JPEG,0.0
vgg/fc6_relu,2934,val_48.JPEG,0.0
vgg/fc6_relu,2934,val_3551.JPEG,0.0
vgg/fc6_relu,2934,val_8343.JPEG,0.0
vgg/fc6_relu,2935,val_9604.JPEG,0.0
vgg/fc6_relu,2935,val_3551.JPEG,0.0
vgg/fc6_relu,2935,val_8343.JPEG,0.0
vgg/fc6_relu,2935,val_3353.JPEG,0.0
vgg/fc6_relu,2935,val_400.JPEG,0.0
vgg/fc6_relu,2936,val_6446.JPEG,0.0
vgg/fc6_relu,2936,val_137.JPEG,0.0
vgg/fc6_relu,2936,val_9604.JPEG,0.0
vgg/fc6_relu,2936,val_48.JPEG,0.0
vgg/fc6_relu,2936,val_3551.JPEG,0.0
vgg/fc6_relu,2937,val_6446.JPEG,0.0
vgg/fc6_relu,2937,val_137.JPEG,0.0
vgg/fc6_relu,2937,val_3587.JPEG,0.0
vgg/fc6_relu,2937,val_2331.JPEG,0.0
vgg/fc6_relu,2937,val_432.JPEG,0.0
vgg/fc6_relu,2938,val_6446.JPEG,0.0
vgg/fc6_relu,2938,val_137.JPEG,0.0
vgg/fc6_relu,2938,val_9604.JPEG,0.0
vgg/fc6_relu,2938,val_8343.JPEG,0.0
vgg/fc6_relu,2938,val_3353.JPEG,0.0
vgg/fc6_relu,2939,val_6446.JPEG,0.0
vgg/fc6_relu,2939,val_137.JPEG,0.0
vgg/fc6_relu,2939,val_9604.JPEG,0.0
vgg/fc6_relu,2939,val_8343.JPEG,0.0
vgg/fc6_relu,2939,val_3353.JPEG,0.0
vgg/fc6_relu,2940,val_6446.JPEG,0.0
vgg/fc6_relu,2940,val_137.JPEG,0.0
vgg/fc6_relu,2940,val_9604.JPEG,0.0
vgg/fc6_relu,2940,val_48.JPEG,0.0
vgg/fc6_relu,2940,val_3551.JPEG,0.0
vgg/fc6_relu,2941,val_6446.JPEG,0.0
vgg/fc6_relu,2941,val_137.JPEG,0.0
vgg/fc6_relu,2941,val_9604.JPEG,0.0
vgg/fc6_relu,2941,val_3353.JPEG,0.0
vgg/fc6_relu,2941,val_400.JPEG,0.0
vgg/fc6_relu,2942,val_6446.JPEG,0.0
vgg/fc6_relu,2942,val_137.JPEG,0.0
vgg/fc6_relu,2942,val_9604.JPEG,0.0
vgg/fc6_relu,2942,val_48.JPEG,0.0
vgg/fc6_relu,2942,val_3551.JPEG,0.0
vgg/fc6_relu,2943,val_6446.JPEG,0.0
vgg/fc6_relu,2943,val_137.JPEG,0.0
vgg/fc6_relu,2943,val_9604.JPEG,0.0
vgg/fc6_relu,2943,val_3551.JPEG,0.0
vgg/fc6_relu,2943,val_3587.JPEG,0.0
vgg/fc6_relu,2944,val_6446.JPEG,0.0
vgg/fc6_relu,2944,val_137.JPEG,0.0
vgg/fc6_relu,2944,val_9604.JPEG,0.0
vgg/fc6_relu,2944,val_3551.JPEG,0.0
vgg/fc6_relu,2944,val_8343.JPEG,0.0
vgg/fc6_relu,2945,val_137.JPEG,0.0
vgg/fc6_relu,2945,val_3551.JPEG,0.0
vgg/fc6_relu,2945,val_3587.JPEG,0.0
vgg/fc6_relu,2945,val_3353.JPEG,0.0
vgg/fc6_relu,2945,val_432.JPEG,0.0
vgg/fc6_relu,2946,val_6446.JPEG,0.0
vgg/fc6_relu,2946,val_137.JPEG,0.0
vgg/fc6_relu,2946,val_9604.JPEG,0.0
vgg/fc6_relu,2946,val_8343.JPEG,0.0
vgg/fc6_relu,2946,val_3587.JPEG,0.0
vgg/fc6_relu,2947,val_6446.JPEG,0.0
vgg/fc6_relu,2947,val_137.JPEG,0.0
vgg/fc6_relu,2947,val_9604.JPEG,0.0
vgg/fc6_relu,2947,val_48.JPEG,0.0
vgg/fc6_relu,2947,val_8343.JPEG,0.0
vgg/fc6_relu,2948,val_9604.JPEG,0.0
vgg/fc6_relu,2948,val_3551.JPEG,0.0
vgg/fc6_relu,2948,val_3587.JPEG,0.0
vgg/fc6_relu,2948,val_2331.JPEG,0.0
vgg/fc6_relu,2948,val_8830.JPEG,0.0
vgg/fc6_relu,2949,val_6446.JPEG,0.0
vgg/fc6_relu,2949,val_137.JPEG,0.0
vgg/fc6_relu,2949,val_9604.JPEG,0.0
vgg/fc6_relu,2949,val_48.JPEG,0.0
vgg/fc6_relu,2949,val_3551.JPEG,0.0
vgg/fc6_relu,2950,val_6446.JPEG,0.0
vgg/fc6_relu,2950,val_137.JPEG,0.0
vgg/fc6_relu,2950,val_9604.JPEG,0.0
vgg/fc6_relu,2950,val_48.JPEG,0.0
vgg/fc6_relu,2950,val_3551.JPEG,0.0
vgg/fc6_relu,2951,val_6446.JPEG,0.0
vgg/fc6_relu,2951,val_48.JPEG,0.0
vgg/fc6_relu,2951,val_3551.JPEG,0.0
vgg/fc6_relu,2951,val_3587.JPEG,0.0
vgg/fc6_relu,2951,val_400.JPEG,0.0
